epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,7644.29,0.65788,2.67824,0.144,2.06029,1.06763,0.82561,0.33312,0.37449,0.28504,0.61839,0.22858,0.21843,0.13214,1.0887,5.21401,0.06342,5.78114,1.42786,0.000646194,0.000646194,0.000646194
85,7726.61,0.62086,2.49476,0.13265,1.85503,1.03103,0.81677,0.33553,0.39615,0.29662,0.6454,0.22699,0.21945,0.13443,1.10302,5.30328,0.06294,5.60433,1.45647,0.000636762,0.000636762,0.000636762
86,7809.14,0.64646,2.59373,0.13837,1.94371,1.05658,0.84393,0.33283,0.40433,0.30293,0.64782,0.23686,0.23851,0.14174,1.08251,5.1864,0.06139,5.54315,1.43923,0.000627331,0.000627331,0.000627331
87,7891.3,0.62534,2.47394,0.1336,1.82312,1.0369,0.76023,0.3721,0.41426,0.31326,0.62978,0.23365,0.23306,0.13984,1.08941,5.22347,0.05452,5.34575,1.44877,0.0006179,0.0006179,0.0006179
88,7973.83,0.64654,2.64074,0.13916,1.97466,1.05885,0.85996,0.32084,0.37647,0.2892,0.67388,0.22756,0.22487,0.13639,1.0863,5.24766,0.07412,5.70369,1.43396,0.000608468,0.000608468,0.000608468
89,8055.89,0.62211,2.47405,0.13173,1.83386,1.03092,0.83598,0.32886,0.38312,0.29514,0.66051,0.22974,0.22774,0.13895,1.08183,5.21574,0.06114,5.81943,1.42017,0.000599037,0.000599037,0.000599037
90,8138.26,0.64374,2.60147,0.13896,1.9562,1.05295,0.83469,0.33564,0.39477,0.29978,0.64334,0.21946,0.22313,0.13779,1.06065,5.24606,0.04856,5.46614,1.39411,0.000589605,0.000589605,0.000589605
91,8220.59,0.62786,2.48287,0.13332,1.8609,1.04012,0.83828,0.33271,0.38533,0.29156,0.62604,0.2335,0.22777,0.13745,1.05644,5.2491,0.05824,5.56238,1.38276,0.000580174,0.000580174,0.000580174
92,8302.64,0.61301,2.42878,0.13161,1.7988,1.02992,0.79064,0.33256,0.3888,0.29979,0.66114,0.22202,0.23219,0.14306,1.07809,5.26371,0.06773,5.75107,1.41342,0.000570743,0.000570743,0.000570743
93,8385.07,0.63755,2.56543,0.14105,2.02391,1.05306,0.82296,0.33524,0.38183,0.29277,0.63148,0.22827,0.22015,0.13303,1.06965,5.33116,0.06101,5.38712,1.41206,0.000561311,0.000561311,0.000561311
94,8467.5,0.62722,2.50424,0.13425,1.91192,1.04728,0.76169,0.34846,0.37863,0.29106,0.65019,0.22989,0.22185,0.13414,1.05256,5.27323,0.06268,5.38358,1.3913,0.00055188,0.00055188,0.00055188
95,8549.37,0.60701,2.38758,0.13159,1.82247,1.02707,0.82221,0.33425,0.38697,0.29893,0.62901,0.23474,0.23094,0.14282,1.06502,5.18426,0.06985,5.75709,1.4055,0.000542448,0.000542448,0.000542448
96,8631.89,0.6191,2.48803,0.13811,1.86969,1.03791,0.79612,0.34949,0.38714,0.29452,0.63038,0.24002,0.22635,0.13776,1.08156,5.26007,0.06671,5.39846,1.42172,0.000533017,0.000533017,0.000533017
97,8713.65,0.60651,2.39312,0.12983,1.74735,1.02052,0.78609,0.34003,0.38855,0.30264,0.60878,0.23276,0.23218,0.14684,1.07883,5.20445,0.06708,5.8361,1.41961,0.000523586,0.000523586,0.000523586
98,8795.95,0.61863,2.45665,0.13026,1.8455,1.03965,0.76854,0.34023,0.40541,0.31168,0.61905,0.22623,0.22982,0.14291,1.09211,5.21033,0.05663,5.36825,1.44504,0.000514154,0.000514154,0.000514154
99,8877.67,0.59508,2.29876,0.12435,1.68369,1.00914,0.78695,0.33112,0.41741,0.32071,0.64864,0.22511,0.23673,0.14608,1.1129,5.16059,0.05957,4.96044,1.4709,0.000504723,0.000504723,0.000504723
100,8962.37,0.60378,2.34808,0.12945,1.74872,1.02346,0.76792,0.36649,0.41186,0.31799,0.63752,0.23085,0.23517,0.14221,1.07056,5.06749,0.05982,4.87874,1.414,0.000495291,0.000495291,0.000495291
101,9044.86,0.63482,2.55166,0.13879,1.96894,1.05434,0.75142,0.35205,0.39328,0.30323,0.6888,0.22774,0.23379,0.1403,1.05688,5.06062,0.05299,5.28025,1.38766,0.00048586,0.00048586,0.00048586
102,9126.82,0.60207,2.33966,0.126,1.73352,1.01657,0.7974,0.34193,0.39745,0.30531,0.65639,0.23674,0.2383,0.14523,1.06544,5.05283,0.06078,5.58844,1.39042,0.000476429,0.000476429,0.000476429
103,9209.3,0.62685,2.50431,0.13703,1.9408,1.05662,0.80573,0.35409,0.39791,0.30318,0.65039,0.23075,0.22745,0.13742,1.07024,5.08813,0.07931,5.18464,1.38905,0.000466997,0.000466997,0.000466997
